Type,Watts,Start Date,Ownership
HPS,250,2010-12-02,COE
LED,40,2016-02-18,COE
HPS,100,2003-09-01,COE
HPS,70,1980-01-01,COE
LED,86,2014-04-26,COE
HPS,400,2006-11-03,COE
LED,65,2016-04-12,COE
LED,34,2015-10-22,COE
LED,34,2016-04-12,COE
HPS,100,1998-10-01,COE
HPS,250,2005-11-01,COE
LED,143,2012-01-26,COE
LED,34,2015-10-22,COE
LED,65,2014-10-16,COE
HPS,60,1989-01-01,COE
HPS,70,1990-08-21,COE
HPS,100,2003-01-01,COE
HPS,150,1988-01-01,COE
HPS,250,2007-10-01,COE
HPS,70,1985-01-01,COE
HPS,400,1981-01-01,COE
HPS,100,2002-07-01,COE
HPS,150,2009-12-01,COE
HPS,38,1987-12-18,COE
HPS,100,2005-05-11,COE
HPS,70,1983-12-13,COE
HPS,400,2008-12-19,COE
LED,53,2016-04-12,COE
HPS,100,2004-10-22,COE
HPS,310,2015-12-01,COE
HPS,100,1990-01-01,COE
HPS,400,1995-09-01,COE
HPS,70,2002-09-01,COE
HPS,70,1977-01-01,COE
HPS,150,2008-05-09,COE
HPS,150,2011-11-01,COE
HPS,43,2002-09-01,COE
HPS,150,1995-11-20,COE
HPS,70,2005-08-02,COE
HPS,250,2011-12-06,COE
LED,35,2013-05-21,COE
LED,22,2013-08-16,COE
HPS,70,1988-02-01,COE
LED,22,2013-08-16,COE
LED,22,2011-11-29,COE
HPS,70,2012-01-01,COE
MH,70,2009-03-17,COE
MH,70,2009-03-17,COE
HPS,400,1993-01-18,COE
HPS,70,2004-05-20,COE
LED,201,2014-10-10,COE
LED,72,2013-06-14,COE
LED,72,2013-06-14,COE
LED,38,2016-04-12,COE
HPS,70,1987-01-01,COE
HPS,150,2002-09-01,COE
HPS,150,1997-11-24,COE
HPS,100,2003-01-01,COE
LED,22,2012-11-03,COE
HPS,150,1985-01-01,COE
HPS,150,2002-09-01,COE
HPS,70,2002-09-01,COE
HPS,250,2003-04-24,COE
HPS,70,1987-11-24,COE
HPS,150,1995-12-14,COE
HPS,100,2009-02-11,COE
HPS,150,2010-06-30,COE
HPS,70,1980-01-01,COE
HPS,150,2002-09-01,COE
HPS,150,2010-12-01,COE
HPS,250,2012-09-11,COE
HPS,150,2006-03-16,COE
HPS,100,2005-09-01,COE
HPS,400,2011-03-22,COE
HPS,70,2002-09-01,COE
HPS,150,2002-09-01,COE
HPS,100,1998-07-01,COE
HPS,70,2002-09-01,COE
HPS,100,2003-01-01,COE
HPS,150,2002-01-09,COE
HPS,100,2012-10-24,COE
HPS,150,2004-10-27,COE
HPS,150,2002-09-01,COE
HPS,250,2011-01-01,COE
HPS,70,1984-01-01,COE
HPS,70,2002-09-01,COE
HPS,70,2002-09-01,COE
HPS,150,2011-09-01,COE
LED,22,2013-05-06,COE
HPS,150,1998-12-01,COE
HPS,150,2008-10-01,COE
LED,55,2016-03-01,COE
HPS,70,1991-02-26,COE
HPS,100,2003-10-01,COE
HPS,250,2010-12-16,COE
HPS,70,2012-10-01,COE
LED,43,2011-11-29,COE
HPS,400,2009-05-02,COE
HPS,70,2002-09-01,COE
LED,86,2013-07-24,COE
HPS,100,1989-01-01,COE
HPS,400,2002-09-01,COE
HPS,400,1985-01-01,COE
HPS,70,2002-07-01,COE
HPS,150,1982-02-01,COE
HPS,150,2002-09-01,COE
LED,55,2014-12-01,COE
HPS,100,2012-03-01,COE
HPS,150,1980-02-22,COE
HPS,100,2001-11-01,COE
HPS,70,2010-09-01,COE
HPS,150,2003-10-30,COE
HPS,250,1990-08-24,COE
HPS,150,1984-01-01,COE
HPS,70,2002-09-01,COE
HPS,70,2010-12-01,COE
HPS,70,1985-01-01,COE
LED,34,2003-04-01,COE
HPS,100,2004-01-01,COE
HPS,70,2000-12-14,COE
HPS,100,1997-10-14,COE
HPS,90,2016-04-12,COE
HPS,143,2012-01-26,COE
HPS,100,2002-07-01,COE
LED,34,2016-12-14,COE
HPS,70,2002-09-01,COE
HPS,100,1993-12-13,COE
HPS,70,1990-12-20,COE
HPS,100,1991-02-01,COE
LED,86,2012-02-06,COE
HPS,100,2008-10-04,COE
HPS,400,2002-09-01,COE
HPS,100,1994-01-01,COE
HPS,250,2005-11-01,COE
HPS,150,1990-07-27,COE
HPS,70,2002-09-01,COE
HPS,100,2002-09-01,COE
HPS,400,2012-02-28,COE
HPS,100,2005-07-01,COE
HPS,70,1989-11-09,COE
HPS,250,2011-01-01,COE
LED,34,2015-01-25,COE
HPS,70,2002-09-01,COE
HPS,100,2013-10-21,COE
HPS,400,1995-01-01,COE
HPS,100,2011-12-01,COE
LED,43,2015-10-01,COE
HPS,150,2011-02-01,COE
HPS,150,2008-09-01,COE
HPS,100,1989-01-01,COE
HPS,150,2012-07-23,COE
HPS,100,2008-01-01,COE
HPS,100,1993-03-12,COE
HPS,100,1990-02-05,COE
HPS,70,1993-05-13,COE
LED,101,2016-04-12,COE
HPS,100,1990-01-01,COE
HPS,100,2001-06-07,COE
LED,86,2012-12-13,COE
HPS,100,2008-10-01,COE
HPS,100,2004-11-01,COE
HPS,70,1980-01-01,COE
HPS,70,1994-01-01,COE
LED,43,2014-10-01,COE
HPS,100,2011-12-01,COE
HPS,100,2002-09-01,COE
LED,101,2016-07-20,COE
MH,70,2009-11-30,COE
MH,70,2009-11-30,COE
HPS,100,2002-09-01,COE
LED,34,2015-01-25,COE
LED,72,2013-12-14,COE
HPS,250,2008-09-01,COE
HPS,150,2017-10-18,COE
HPS,70,1985-01-01,COE
LED,72,2015-08-20,COE
HPS,100,2006-12-01,COE
HPS,250,2002-09-01,COE
LED,65,2015-03-01,COE
HPS,150,2004-10-01,COE
LED,91,2016-04-12,COE
HPS,70,1987-01-01,COE
HPS,400,2011-03-09,COE
HPS,100,2002-01-01,COE
LED,72,2016-02-04,COE
HPS,400,1994-01-01,COE
HPS,250,1991-01-01,COE
HPS,100,2002-09-01,COE
HPS,100,2007-01-01,COE
HPS,70,2002-09-01,COE
LED,43,2015-11-10,COE
LED,34,2016-04-12,COE
MH,70,2011-01-01,COE
MH,70,2011-01-01,COE
HPS,70,2002-09-01,COE
HPS,400,2006-11-03,COE
LED,43,2012-12-13,COE
HPS,100,2006-07-01,COE
HPS,70,2002-09-01,COE
LED,72,2012-12-13,COE
LED,22,2015-11-24,COE
LED,86,2013-02-01,COE
HPS,70,1985-01-01,COE
HPS,100,1991-12-17,COE
LED,34,2016-12-14,COE
HPS,70,1979-01-01,COE
LED,65,2016-10-01,COE
LED,86,2012-12-13,COE
HPS,100,2010-10-01,COE
HPS,400,2002-01-09,COE
HPS,70,2002-09-01,COE
HPS,150,1988-01-01,COE
LED,43,2011-12-16,COE
LED,101,2016-04-12,COE
LED,73,2017-10-23,COE
HPS,70,2002-09-01,COE
HPS,70,2010-11-09,COE
HPS,150,2008-05-09,COE
HPS,250,2004-10-04,COE
HPS,100,2004-08-01,COE
HPS,150,2002-09-01,COE
HPS,100,2010-11-01,COE
LED,15,2017-01-16,COE
HPS,150,2013-07-18,COE
LED,22,2015-11-24,COE
HPS,70,1989-07-21,COE
HPS,100,2014-11-01,COE
HPS,400,2011-07-01,COE
HPS,150,1984-01-01,COE
LED,34,2016-12-14,COE
HPS,100,2003-12-01,COE
HPS,70,2009-10-01,COE
LED,35,2012-11-01,COE
HPS,70,2002-09-01,COE
HPS,150,2002-09-01,COE
HPS,70,1998-07-06,COE
LED,72,2015-08-20,COE
HPS,100,2002-09-01,COE
HPS,70,1986-06-17,COE
HPS,100,2002-05-29,COE
HPS,150,2008-04-04,COE
HPS,70,1993-05-05,COE
HPS,150,1990-02-28,COE
HPS,150,1998-01-28,COE
HPS,150,1995-12-14,COE
LED,91,2016-04-12,COE
HPS,38,2002-09-01,COE
LED,60,2015-08-20,COE
HPS,150,2010-02-22,COE
HPS,70,2002-09-01,COE
HPS,100,2006-07-05,COE
HPS,150,1985-01-01,COE
HPS,100,2005-09-01,COE
LED,34,2016-05-26,COE
HPS,100,1989-01-01,COE
HPS,70,1984-01-01,COE
HPS,100,2002-09-01,COE
HPS,250,2008-10-30,COE
HPS,150,2002-09-01,COE
HPS,70,1989-08-09,COE
HPS,70,1986-01-01,COE
HPS,150,2002-09-01,COE
HPS,38,2002-09-01,COE
HPS,150,1981-05-14,COE
HPS,400,2002-09-01,COE
HPS,400,2002-09-01,COE
HPS,70,2002-09-01,COE
HPS,400,1999-09-01,COE
HPS,150,2002-09-01,COE
HPS,70,2002-09-01,COE
LED,143,2012-01-14,COE
LED,35,2016-02-01,COE
LED,140,2015-04-01,COE
HPS,100,2006-03-06,COE
HPS,100,2007-01-19,COE
HPS,150,2002-09-01,COE
LED,72,2012-01-14,COE
HPS,250,1991-01-01,COE
LED,86,2016-02-04,COE
LED,41,2012-01-14,COE
LED,65,2012-08-01,COE
LED,22,2013-08-16,COE
HPS,100,2008-03-31,COE
HPS,70,1992-12-07,COE
HPS,100,2013-10-01,COE
HPS,,1987-01-01,COE
HPS,150,2002-09-01,COE
LED,22,2012-01-26,COE
HPS,100,2001-10-03,COE
HPS,70,1980-01-01,COE
HPS,100,2006-05-22,COE
HPS,100,2012-03-01,COE
HPS,70,2002-09-01,COE
HPS,150,1982-11-23,COE
HPS,250,2009-10-26,COE
HPS,100,2006-09-22,COE
HPS,150,2002-09-01,COE
HPS,100,2002-09-01,COE
HPS,150,2004-09-23,COE
HPS,70,1989-01-01,COE
HPS,250,1988-01-01,COE
HPS,250,2006-12-01,COE
HPS,70,2002-09-01,COE
LED,143,2012-01-23,COE
LED,143,2012-11-22,COE
HPS,100,2000-12-23,COE
HPS,70,1990-11-28,COE
LED,34,2016-07-08,COE
HPS,150,2002-09-01,COE
LED,79,2016-12-13,COE
HPS,70,2002-01-09,COE
LED,43,2011-12-16,COE
HPS,150,2003-11-12,COE
LED,61,2016-04-08,COE
HPS,100,1998-01-01,COE
LED,86,2012-11-25,COE
LED,105,2015-08-24,COE
LED,100,2011-09-01,COE
HPS,100,2010-12-06,COE
HPS,150,2013-09-06,COE
HPS,400,2009-05-02,COE
LED,43,2011-11-29,COE
LED,134,2016-06-23,COE
HPS,70,2002-09-01,COE
HPS,100,2005-12-20,COE
HPS,250,2011-03-09,COE
HPS,150,2002-09-01,COE
HPS,100,1991-12-24,COE
HPS,100,1988-01-01,COE
HPS,400,2003-09-18,COE
HPS,100,2013-08-13,COE
HPS,70,2002-09-01,COE
HPS,400,2007-04-12,COE
HPS,100,1991-01-01,COE
HPS,70,1985-01-01,COE
LED,34,2016-04-12,COE
HPS,100,2002-09-01,COE
HPS,150,2006-10-20,COE
HPS,70,2002-09-01,COE
HPS,150,1987-05-14,COE
LED,143,2013-12-31,COE
LED,143,2012-01-23,COE
LED,107,2016-04-12,COE
HPS,70,1986-06-19,COE
LED,86,2014-11-01,COE
HPS,70,1989-01-01,COE
HPS,250,2006-07-18,COE
HPS,150,1984-01-01,COE
HPS,100,2007-01-01,COE
HPS,70,1990-11-28,COE
HPS,70,1980-07-01,COE
LED,53,2016-07-08,COE
LED,34,2016-07-11,COE
HPS,100,1992-01-01,COE
LED,65,2014-07-01,COE
HPS,150,2009-12-01,COE
HPS,100,1996-11-01,COE
HPS,150,1983-02-21,COE
HPS,100,2000-01-01,COE
LED,22,2013-08-16,COE
LED,91,2016-07-11,COE
LED,200,2016-09-08,COE
HPS,100,1992-01-01,COE
LED,86,2013-07-24,COE
HPS,400,2010-05-28,COE
HPS,70,2003-07-09,COE
HPS,70,2014-07-01,COE
HPS,100,2002-09-01,COE
HPS,150,2005-01-06,COE
HPS,150,1995-12-14,COE
HPS,100,2004-11-01,COE
HPS,150,1997-11-27,COE
HPS,70,1984-01-01,COE
HPS,150,2002-09-01,COE
HPS,150,1998-10-18,COE
HPS,250,1994-12-22,COE
HPS,150,2007-02-07,COE
LED,34,2003-04-01,COE
LED,19,2016-07-13,COE
HPS,100,1991-04-11,COE
LED,22,2017-01-11,COE
LED,35,2013-07-18,COE
LED,43,2013-11-01,COE
HPS,150,2012-10-01,COE
HPS,150,1982-11-26,COE
HPS,150,2002-09-01,COE
LED,34,2016-07-08,COE
HPS,150,2005-08-01,COE
HPS,70,2002-09-01,COE
HPS,100,2007-01-31,COE
HPS,100,2012-01-01,COE
HPS,200,2001-08-17,COE
HPS,100,2003-09-01,COE
HPS,150,2009-01-13,COE
HPS,100,2002-09-01,COE
HPS,70,2002-09-01,COE
HPS,250,2003-10-16,COE
LED,101,2016-07-12,COE
HPS,150,2000-10-24,COE
LED,34,2017-01-16,COE
LED,43,2011-11-29,COE
HPS,100,1991-01-01,COE
LED,86,2014-10-16,COE
LED,43,2011-11-29,COE
HPS,150,2002-09-01,COE
HPS,70,2002-09-01,COE
HPS,100,2008-12-23,COE
HPS,70,1985-01-01,COE
HPS,100,2008-12-01,COE
HPS,60,1997-11-04,COE
HPS,60,1997-11-04,COE
HPS,150,2014-02-21,COE
LED,73,2016-02-26,COE
HPS,150,1993-01-01,COE
HPS,150,1984-01-01,COE
LED,71,2016-04-12,COE
HPS,150,2008-10-01,COE
HPS,400,2002-09-01,COE
LED,43,2011-11-29,COE
HPS,100,1990-08-22,COE
HPS,100,1990-02-06,COE
HPS,100,2009-12-15,COE
HPS,150,2008-09-01,COE
HPS,150,2013-06-24,COE
LED,35,2013-02-01,COE
HPS,150,2008-04-14,COE
HPS,100,2011-08-01,COE
HPS,150,1993-06-16,COE
HPS,400,2002-09-01,COE
HPS,400,2002-09-01,COE
HPS,100,2002-01-01,COE
HPS,70,1994-01-01,COE
LED,43,2012-01-23,COE
LED,40,2013-01-01,COE
HPS,70,2002-09-01,COE
HPS,70,1991-01-07,COE
HPS,400,2002-09-01,COE
HPS,400,2009-02-04,COE
LED,79,2016-12-13,COE
LED,41,2012-01-23,COE
HPS,150,2011-04-01,COE
LED,43,2013-12-14,COE
HPS,150,2011-02-01,COE
HPS,70,1979-03-23,COE
HPS,150,2002-09-01,COE
HPS,100,2004-09-01,COE
HPS,70,1985-01-01,COE
HPS,150,2011-02-01,COE
HPS,70,1984-01-01,COE
HPS,70,2002-09-01,COE
HPS,70,1985-01-01,COE
HPS,400,2011-07-01,COE
HPS,400,2011-07-01,COE
LED,34,2016-04-12,COE
HPS,250,2012-02-01,COE
HPS,100,2008-01-21,COE
HPS,400,2002-09-01,COE
HPS,70,1988-01-01,COE
HPS,100,1994-01-01,COE
HPS,250,2004-08-03,COE
LED,34,2015-10-22,COE
LED,86,2013-07-24,COE
LED,141,2016-03-22,COE
LED,160,2016-12-14,COE
HPS,70,1994-08-23,COE
LED,22,2014-02-18,COE
HPS,150,1988-01-01,COE
HPS,150,1981-01-27,COE
HPS,70,1992-09-10,COE
HPS,100,2011-05-01,COE
HPS,70,2002-09-01,COE
LED,201,2013-10-01,COE
HPS,100,1996-01-01,COE
HPS,70,1979-01-01,COE
HPS,70,2002-09-01,COE
HPS,150,2010-10-01,COE
HPS,150,2010-10-01,COE
HPS,400,2002-07-07,COE
HPS,100,2002-09-01,COE
HPS,70,1987-01-01,COE
HPS,250,1995-01-01,COE
LED,72,2013-06-14,COE
HPS,150,2013-12-20,COE
HPS,100,2005-09-01,COE
LED,26,2014-04-01,COE
HPS,100,2004-10-22,COE
LED,91,2016-04-12,COE
LED,250,2012-01-17,COE
LED,143,2013-03-11,COE
HPS,38,1985-01-01,COE
LED,160,2016-04-12,COE
HPS,150,2002-09-01,COE
HPS,22,1988-01-01,COE
HPS,70,2002-09-01,COE
HPS,400,2002-09-01,COE
LED,34,2015-06-30,COE
LED,86,2012-01-12,COE
HPS,70,1985-01-01,COE
LED,72,2012-11-25,COE
HPS,70,1990-06-19,COE
LED,65,2013-12-31,COE
LED,22,2011-11-29,COE
HPS,100,2007-01-01,COE
HPS,150,2002-09-01,COE
HPS,70,1980-01-01,COE
LED,72,2015-04-01,COE
HPS,43,1987-01-01,COE
HPS,150,2002-09-01,COE
LED,43,2014-08-10,COE
HPS,150,2008-10-01,COE
HPS,150,1998-08-01,COE
HPS,70,1986-01-01,COE
HPS,250,1990-06-26,COE
HPS,70,2002-12-01,COE
HPS,70,2009-10-07,COE
HPS,70,1985-01-01,COE
HPS,70,2002-09-01,COE
HPS,150,2002-09-01,COE
HPS,70,2002-09-01,COE
LED,90,2011-02-15,COE
HPS,70,2002-09-01,COE
HPS,70,2002-09-01,COE
HPS,100,2006-01-01,COE
HPS,150,1987-05-14,COE
LED,143,2012-12-13,COE
HPS,100,2014-02-13,COE
HPS,150,1987-01-01,COE
LED,87,2016-07-18,COE
LED,168,2016-12-14,COE
HPS,150,2012-10-01,COE
HPS,150,2006-02-27,COE
HPS,150,2000-11-03,COE
LED,34,2016-06-17,COE
LED,34,2016-07-08,COE
HPS,70,1985-01-01,COE
LED,86,2012-11-25,COE
HPS,70,1989-11-20,COE
LED,43,2011-11-01,COE
HPS,100,1991-01-01,COE
HPS,70,1985-01-01,COE
HPS,250,1988-02-08,COE
LED,65,2012-01-23,COE
HPS,100,2002-09-01,COE
LED,107,2016-04-12,COE
HPS,70,2002-09-01,COE
HPS,100,2002-09-01,COE
LED,143,2014-12-13,COE
LED,34,2016-07-08,COE
HPS,150,2008-11-20,COE
HPS,150,2008-11-20,COE
LED,143,2016-12-13,COE
HPS,100,2001-01-01,COE
LED,22,2013-08-16,COE
HPS,100,2006-01-01,COE
HPS,70,2002-09-01,COE
HPS,70,1985-01-01,COE
LED,38,2017-01-15,COE
LED,86,2014-11-01,COE
LED,90,2015-04-01,COE
LED,90,2015-04-01,COE
HPS,250,2003-02-24,COE
LED,41,2012-01-14,COE
HPS,310,2011-01-11,COE
HPS,310,2011-01-11,COE
HPS,100,1999-09-01,COE
HPS,150,1988-01-01,COE
HPS,100,2003-03-01,COE
HPS,70,2002-09-01,COE
HPS,150,1985-01-01,COE
LED,80,2016-04-12,COE
HPS,150,2002-09-01,COE
HPS,150,2004-03-01,COE
HPS,150,2005-11-01,COE
HPS,150,2005-11-01,COE
LED,43,2014-09-01,COE
HPS,70,2002-09-01,COE
LED,65,2014-09-01,COE
HPS,150,1985-01-01,COE
HPS,150,1991-05-27,COE
HPS,150,2002-09-01,COE
HPS,100,2006-09-01,COE
HPS,70,1985-01-01,COE
HPS,100,2002-09-01,COE
HPS,70,2002-09-01,COE
LED,34,2016-07-06,COE
HPS,100,2013-10-01,COE
LED,22,2012-01-26,COE
HPS,100,1995-01-01,COE
HPS,43,2002-09-01,COE
LED,141,2016-03-22,COE
HPS,100,1988-01-01,COE
HPS,70,1980-01-01,COE
HPS,70,1994-01-01,COE
HPS,100,1994-06-06,COE
HPS,100,2006-03-02,COE
LED,91,2016-04-12,COE
HPS,100,2003-08-01,COE
HPS,70,2011-03-08,COE
LED,143,2015-11-11,COE
HPS,150,2003-10-29,COE
LED,143,2014-10-16,COE
HPS,70,1995-01-01,COE
HPS,70,1984-01-01,COE
HPS,400,2010-12-16,COE
HPS,150,1984-01-01,COE
LED,161,2014-04-01,COE
MH,400,2008-12-31,COE
MH,400,2008-12-31,COE
HPS,100,2011-04-14,COE
LED,22,2011-11-29,COE
LED,22,2017-01-11,COE
HPS,250,1991-02-25,COE
HPS,70,2002-09-01,COE
HPS,70,2002-09-01,COE
LED,65,2014-05-13,COE
HPS,100,2002-09-01,COE
HPS,400,1980-09-02,COE
HPS,70,2002-09-01,COE
LED,34,2016-04-12,COE
HPS,60,1987-01-01,COE
HPS,70,1985-01-01,COE
LED,43,2015-10-01,COE
HPS,70,2002-09-01,COE
HPS,70,1986-01-01,COE
HPS,150,2011-11-01,COE
LED,34,2015-06-30,COE
HPS,100,2002-07-01,COE
HPS,150,1998-08-23,COE
HPS,100,2002-09-01,COE
HPS,70,1993-12-03,COE
LED,53,2012-11-01,COE
HPS,150,2002-09-01,COE
LED,43,2014-11-01,COE
HPS,150,1999-01-01,COE
HPS,100,1991-01-01,COE
MH,175,2006-07-13,COE
HPS,100,2010-11-30,COE
HPS,250,2010-12-16,COE
LED,34,2015-04-01,COE
HPS,250,2008-10-23,COE
HPS,100,1985-01-01,COE
LED,53,2016-11-01,COE
HPS,100,1989-01-01,COE
HPS,70,1989-01-01,COE
HPS,70,1979-01-01,COE
LED,201,2013-11-13,COE
LED,22,2014-01-17,COE
HPS,70,2002-09-01,COE
LED,201,2016-08-15,COE
HPS,150,2007-01-02,COE
HPS,70,2004-02-01,COE
LED,161,2016-12-13,COE
LED,34,2003-04-01,COE
HPS,250,1988-01-01,COE
HPS,100,2004-01-01,COE
LED,41,2011-10-19,COE
MH,100,2009-02-11,COE
LED,65,2015-08-08,COE
HPS,70,2002-09-01,COE
HPS,150,1999-10-18,COE
HPS,150,1999-10-18,COE
HPS,100,2005-12-15,COE
HPS,100,2011-11-01,COE
LED,41,2012-12-13,COE
HPS,70,2002-09-01,COE
LED,86,2015-10-01,COE
HPS,70,1985-01-01,COE
HPS,70,2002-09-01,COE
HPS,70,2002-09-01,COE
LED,143,2016-11-26,COE
HPS,150,2006-05-23,COE
HPS,70,2002-09-01,COE
HPS,150,2007-08-01,COE
LED,43,2012-02-06,COE
LED,41,2013-06-12,COE
HPS,70,2002-09-01,COE
HPS,70,2002-09-01,COE
HPS,150,2002-09-01,COE
HPS,150,2008-09-01,COE
HPS,70,2002-09-01,COE
HPS,70,1982-01-12,COE
HPS,150,2000-10-16,COE
HPS,70,2001-10-25,COE
LED,91,2016-07-12,COE
LED,19,2017-01-16,COE
LED,22,2012-01-26,COE
HPS,70,2005-02-01,COE
HPS,150,1992-01-01,COE
HPS,22,1990-01-01,COE
LED,43,2015-04-01,COE
HPS,70,1986-01-01,COE
HPS,250,2010-12-31,COE
HPS,100,2007-10-01,COE
LED,134,2016-05-20,COE
LED,250,2017-03-29,COE
HPS,100,2002-09-01,COE
HPS,100,2002-09-01,COE
HPS,150,1985-01-01,COE
HPS,70,2002-09-01,COE
LED,22,2013-08-16,COE
HPS,150,2008-04-03,COE
HPS,150,1995-12-14,COE
HPS,100,1992-01-01,COE
HPS,310,2006-09-29,COE
LED,72,2012-01-23,COE
HPS,100,1996-11-22,COE
HPS,70,1990-06-13,COE
HPS,250,2009-02-17,COE
HPS,150,2002-09-01,COE
HPS,250,2008-10-24,COE
HPS,250,1988-01-01,COE
HPS,150,2002-09-01,COE
HPS,70,2002-09-01,COE
HPS,400,2012-02-09,COE
HPS,400,2012-02-09,COE
HPS,86,2002-09-01,COE
HPS,70,1990-11-30,COE
HPS,70,1988-01-01,COE
LED,65,2015-01-13,COE
HPS,70,2011-09-01,COE
HPS,100,2008-10-01,COE
HPS,70,2002-09-01,COE
HPS,22,1993-09-16,COE
HPS,100,2007-10-01,COE
HPS,150,2002-04-01,COE
HPS,150,1998-01-01,COE
HPS,400,2009-03-16,COE
HPS,100,2007-01-01,COE
HPS,70,1994-01-01,COE
LED,65,2015-10-19,COE
HPS,150,2002-09-01,COE
HPS,70,2002-09-01,COE
HPS,150,1986-01-01,COE
HPS,150,2002-09-01,COE
HPS,100,2006-01-05,COE
HPS,100,2007-01-01,COE
HPS,150,2005-10-01,COE
HPS,70,2002-09-01,COE
HPS,250,2003-10-07,COE
HPS,150,2010-02-22,COE
HPS,70,2012-11-01,COE
HPS,150,1980-01-01,COE
LED,168,2016-04-12,COE
HPS,100,2002-09-01,COE
HPS,150,2005-05-17,COE
HPS,70,1990-12-20,COE
HPS,70,2002-09-01,COE
HPS,70,2012-10-01,COE
LED,22,2013-06-12,COE
LED,34,2016-07-20,COE
LED,86,2013-11-13,COE
HPS,150,2007-11-29,COE
LED,22,2013-06-12,COE
HPS,70,2002-09-01,COE
HPS,200,2005-04-19,COE
LED,34,2015-10-19,COE
LED,155,2016-05-20,COE
HPS,100,2002-09-01,COE
LED,72,2012-11-25,COE
HPS,70,2002-09-01,COE
LED,55,2016-11-01,COE
HPS,150,1986-09-03,COE
LED,110,2015-11-10,COE
HPS,100,2012-04-01,COE
HPS,400,2002-09-01,COE
LED,53,2017-01-16,COE
HPS,70,1985-01-01,COE
HPS,70,1992-04-22,COE
LED,72,2011-11-01,COE
HPS,150,2000-08-17,COE
HPS,150,2015-08-10,COE
HPS,150,2015-08-10,COE
HPS,150,2002-09-01,COE
MH,175,2008-12-31,COE
HPS,100,2003-01-01,COE
HPS,100,2003-01-01,COE
HPS,70,2002-09-01,COE
HPS,150,2010-11-30,COE
HPS,100,2002-09-01,COE
HPS,150,2002-01-01,COE
LED,160,2016-12-14,COE
HPS,150,2013-01-23,COE
HPS,400,2008-09-17,COE
HPS,250,2011-03-01,COE
HPS,100,2003-01-01,COE
HPS,70,2002-09-01,COE
HPS,70,1985-01-01,COE
LED,140,2015-04-01,COE
LED,140,2015-04-01,COE
HPS,250,2013-07-29,COE
HPS,70,1985-01-01,COE
LED,90,2014-04-01,COE
LED,78,2016-04-01,COE
LED,72,2012-01-23,COE
HPS,150,2002-03-05,COE
HPS,70,1984-01-01,COE
HPS,70,2005-11-24,COE
LED,72,2012-01-23,COE
HPS,70,1989-11-09,COE
LED,43,2013-07-24,COE
HPS,150,2007-02-22,COE
LED,143,2014-11-01,COE
LED,19,2017-01-16,COE
LED,43,2015-08-08,COE
LED,72,2012-01-23,COE
LED,35,2014-04-01,COE
HPS,70,2011-09-01,COE
HPS,150,2002-09-01,COE
LED,86,2014-10-16,COE
LED,34,2016-12-14,COE
HPS,150,1986-01-01,COE
HPS,65,2006-03-23,COE
HPS,70,1987-01-01,COE
LED,101,2016-07-20,COE
HPS,400,2002-09-01,COE
HPS,100,2001-12-13,COE
HPS,150,2007-05-02,COE
LED,34,2015-10-22,COE
LED,101,2015-10-22,COE
LED,16,2016-10-18,COE
HPS,100,2011-12-01,COE
HPS,100,2005-09-01,COE
LED,72,2012-11-25,COE
HPS,60,1991-12-11,COE
HPS,70,1987-11-25,COE
HPS,70,1994-01-01,COE
HPS,70,1993-08-17,COE
LED,86,2012-11-25,COE
HPS,70,1990-05-17,COE
HPS,70,2002-09-01,COE
LED,35,2016-02-01,COE
HPS,150,2002-09-01,COE
HPS,100,1997-09-25,COE
HPS,100,2010-12-06,COE
HPS,100,2001-09-24,COE
LED,86,2014-10-16,COE
HPS,100,2011-03-01,COE
HPS,150,2002-09-01,COE
HPS,400,2010-11-30,COE
HPS,100,2005-10-01,COE
HPS,100,1989-01-01,COE
HPS,70,1992-04-22,COE
LED,168,2016-04-12,COE
HPS,100,2002-09-01,COE
HPS,100,1999-08-01,COE
HPS,250,2008-05-13,COE
LED,35,2014-08-01,COE
HPS,250,2010-07-02,COE
HPS,70,1992-04-01,COE
HPS,70,1990-12-20,COE
LED,34,2017-01-16,COE
HPS,100,2003-04-01,COE
HPS,100,2013-07-01,COE
HPS,100,2013-07-01,COE
LED,35,2013-08-01,COE
HPS,100,1994-10-18,COE
HPS,150,1979-01-01,COE
LED,83,2016-09-14,COE
HPS,250,1988-01-01,COE
HPS,70,1984-01-01,COE
HPS,150,2002-09-01,COE
HPS,400,1984-01-01,COE
LED,91,2016-07-12,COE
LED,86,2016-10-21,COE
HPS,100,2002-01-10,COE
HPS,150,2002-09-01,COE
HPS,400,2012-12-31,COE
HPS,70,1997-01-01,COE
HPS,70,1993-03-19,COE
HPS,150,1995-11-20,COE
HPS,100,1989-01-01,COE
LED,35,2013-02-01,COE
HPS,100,2002-09-01,COE
LED,43,2015-04-01,COE
HPS,100,2002-09-01,COE
HPS,100,2007-08-01,COE
HPS,100,2012-03-01,COE
HPS,150,1984-01-01,COE
HPS,100,2003-11-01,COE
HPS,100,2003-11-01,COE
LED,65,2015-03-25,COE
HPS,250,2009-09-17,COE
HPS,70,1985-01-01,COE
LED,40,2012-10-01,COE
LED,40,2015-10-01,COE
HPS,70,1987-01-01,COE
HPS,43,1990-05-10,COE
HPS,100,2002-10-01,COE
HPS,70,1979-01-01,COE
